,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month-Year,Confirmed Daily,Deaths Daily,Recovered Daily
4099,Sri Lanka,Sri Lanka,7,81,25/02/2020,1,0,1,Feb-20,0,0,0
4100,Germany,Germany,51,9,25/02/2020,17,0,14,Feb-20,1,0,0
4101,Finland,Finland,64,26,25/02/2020,1,0,1,Feb-20,0,0,0
4102,United Arab Emirates,United Arab Emirates,24,54,25/02/2020,13,0,4,Feb-20,0,0,0
4103,Philippines,Philippines,13,122,25/02/2020,3,1,1,Feb-20,0,0,0
4104,India,India,21,78,25/02/2020,3,0,3,Feb-20,0,0,0
4105,"London, ON",Canada,42.9849,-81.2453,25/02/2020,1,0,1,Feb-20,0,0,0
4106,Italy,Italy,43,12,25/02/2020,322,10,1,Feb-20,93,3,0
4107,UK,UK,55,-3,25/02/2020,13,0,8,Feb-20,0,0,0
4108,Russia,Russia,60,90,25/02/2020,2,0,2,Feb-20,0,0,0
4109,Sweden,Sweden,63,16,25/02/2020,1,0,0,Feb-20,0,0,0
4110,"Santa Clara, CA",US,37.3541,-121.9552,25/02/2020,2,0,1,Feb-20,0,0,0
4111,Spain,Spain,40,-4,25/02/2020,6,0,2,Feb-20,4,0,0
4112,South Australia,Australia,-34.9285,138.6007,25/02/2020,2,0,2,Feb-20,0,0,0
4113,"Boston, MA",US,42.3601,-71.0589,25/02/2020,1,0,0,Feb-20,0,0,0
4114,"San Benito, CA",US,36.5761,-120.9876,25/02/2020,2,0,0,Feb-20,0,0,0
4115,Belgium,Belgium,50.8333,4,25/02/2020,1,0,1,Feb-20,0,0,0
4116,"Madison, WI",US,43.0731,-89.4012,25/02/2020,1,0,0,Feb-20,0,0,0
4117,Diamond Princess cruise ship,Others,35.4437,139.638,25/02/2020,691,3,0,Feb-20,0,0,0
4118,"San Diego County, CA",US,32.7157,-117.1611,25/02/2020,2,0,1,Feb-20,0,0,0
4119,"San Antonio, TX",US,29.4241,-98.4936,25/02/2020,1,0,0,Feb-20,0,0,0
4120,Egypt,Egypt,26,30,25/02/2020,1,0,0,Feb-20,0,0,0
4121,Iran,Iran,32,53,25/02/2020,95,16,0,Feb-20,34,4,0
4122,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,25/02/2020,0,0,0,Feb-20,0,0,0
4123,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,25/02/2020,0,0,0,Feb-20,0,0,0
4124,From Diamond Princess,Australia,35.4437,139.638,25/02/2020,7,0,0,Feb-20,0,0,0
4125,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,25/02/2020,0,0,0,Feb-20,0,0,0
4126,Lebanon,Lebanon,33.8547,35.8623,25/02/2020,1,0,0,Feb-20,0,0,0
4127,"Humboldt County, CA",US,40.745,-123.8695,25/02/2020,1,0,0,Feb-20,0,0,0
4128,"Sacramento County, CA",US,38.4747,-121.3542,25/02/2020,1,0,0,Feb-20,0,0,0
4129,Iraq,Iraq,33,44,25/02/2020,1,0,0,Feb-20,0,0,0
4130,Unassigned Location (From Diamond Princess),US,35.4437,139.638,25/02/2020,36,0,0,Feb-20,0,0,0
4131,Oman,Oman,21,57,25/02/2020,2,0,0,Feb-20,0,0,0
4132,Afghanistan,Afghanistan,33,65,25/02/2020,1,0,0,Feb-20,0,0,0
4133,Bahrain,Bahrain,26.0275,50.55,25/02/2020,23,0,0,Feb-20,22,0,0
4134,Kuwait,Kuwait,29.5,47.75,25/02/2020,11,0,0,Feb-20,10,0,0
4135,Algeria,Algeria,28.0339,1.6596,25/02/2020,1,0,0,Feb-20,1,0,0
4136,Croatia,Croatia,45.1,15.2,25/02/2020,1,0,0,Feb-20,1,0,0
4137,Switzerland,Switzerland,46.8182,8.2275,25/02/2020,1,0,0,Feb-20,1,0,0
4138,Austria,Austria,47.5162,14.5501,25/02/2020,2,0,0,Feb-20,2,0,0
4139,Israel,Israel,31,35,25/02/2020,1,0,0,Feb-20,0,0,0
4140,Pakistan,Pakistan,30.3753,69.3451,25/02/2020,0,0,0,Feb-20,0,0,0
4141,Brazil,Brazil,-14.235,-51.9253,25/02/2020,0,0,0,Feb-20,0,0,0
4142,Georgia,Georgia,42.3154,43.3569,25/02/2020,0,0,0,Feb-20,0,0,0
4143,Greece,Greece,39.0742,21.8243,25/02/2020,0,0,0,Feb-20,0,0,0
4144,North Macedonia,North Macedonia,41.6086,21.7453,25/02/2020,0,0,0,Feb-20,0,0,0
4145,Norway,Norway,60.472,8.4689,25/02/2020,0,0,0,Feb-20,0,0,0
4146,Romania,Romania,45.9432,24.9668,25/02/2020,0,0,0,Feb-20,0,0,0
4147,Denmark,Denmark,56.2639,9.5018,25/02/2020,0,0,0,Feb-20,0,0,0
4148,Estonia,Estonia,58.5953,25.0136,25/02/2020,0,0,0,Feb-20,0,0,0
4149,Netherlands,Netherlands,52.1326,5.2913,25/02/2020,0,0,0,Feb-20,0,0,0
4150,San Marino,San Marino,43.9424,12.4578,25/02/2020,0,0,0,Feb-20,0,0,0
4151,Belarus,Belarus,53.7098,27.9534,25/02/2020,0,0,0,Feb-20,0,0,0
4152," Montreal, QC",Canada,45.5017,-73.5673,25/02/2020,0,0,0,Feb-20,0,0,0
4153,Iceland,Iceland,64.9631,-19.0208,25/02/2020,0,0,0,Feb-20,0,0,0
4154,Lithuania,Lithuania,55.1694,23.8813,25/02/2020,0,0,0,Feb-20,0,0,0
4155,Mexico,Mexico,23.6345,-102.5528,25/02/2020,0,0,0,Feb-20,0,0,0
4156,New Zealand,New Zealand,-40.9006,174.886,25/02/2020,0,0,0,Feb-20,0,0,0
4157,Nigeria,Nigeria,9.082,8.6753,25/02/2020,0,0,0,Feb-20,0,0,0
4158,Western Australia,Australia,-31.9505,115.8605,25/02/2020,0,0,0,Feb-20,0,0,0
4159,Ireland,Ireland,53.1424,-7.6921,25/02/2020,0,0,0,Feb-20,0,0,0
4160,Luxembourg,Luxembourg,49.8153,6.1296,25/02/2020,0,0,0,Feb-20,0,0,0
4161,Monaco,Monaco,43.7333,7.4167,25/02/2020,0,0,0,Feb-20,0,0,0
4162,Qatar,Qatar,25.3548,51.1839,25/02/2020,0,0,0,Feb-20,0,0,0
4163,"Portland, OR",US,45.5051,-122.675,25/02/2020,0,0,0,Feb-20,0,0,0
4164,"Snohomish County, WA",US,48.033,-121.8339,25/02/2020,0,0,0,Feb-20,0,0,0
4165,Anhui,Mainland China,31.8257,117.2264,26/02/2020,989,6,744,Feb-20,0,0,32
4166,Beijing,Mainland China,40.1824,116.4142,26/02/2020,400,4,235,Feb-20,0,0,20
4167,Chongqing,Mainland China,30.0572,107.874,26/02/2020,576,6,384,Feb-20,0,0,12
4168,Fujian,Mainland China,26.0789,117.9874,26/02/2020,294,1,218,Feb-20,0,0,19
4169,Gansu,Mainland China,36.0611,103.8343,26/02/2020,91,2,81,Feb-20,0,0,1
4170,Guangdong,Mainland China,23.3417,113.4244,26/02/2020,1347,7,851,Feb-20,0,0,29
4171,Guangxi,Mainland China,23.8298,108.7881,26/02/2020,252,2,147,Feb-20,0,0,13
4172,Guizhou,Mainland China,26.8154,106.8748,26/02/2020,146,2,104,Feb-20,0,0,0
4173,Hainan,Mainland China,19.1959,109.7453,26/02/2020,168,5,129,Feb-20,0,0,5
4174,Hebei,Mainland China,38.0428,114.5149,26/02/2020,312,6,261,Feb-20,1,0,13
4175,Heilongjiang,Mainland China,47.862,127.7615,26/02/2020,480,12,249,Feb-20,0,0,6
4176,Henan,Mainland China,33.88202,113.614,26/02/2020,1271,19,1033,Feb-20,0,0,31
4177,Hubei,Mainland China,30.9756,112.2707,26/02/2020,65187,2615,20969,Feb-20,401,52,1998
4178,Hunan,Mainland China,27.6104,111.7088,26/02/2020,1016,4,783,Feb-20,0,0,15
4179,Inner Mongolia,Mainland China,44.0935,113.9448,26/02/2020,75,0,38,Feb-20,0,0,3
4180,Jiangsu,Mainland China,32.9711,119.455,26/02/2020,631,0,478,Feb-20,0,0,20
4181,Jiangxi,Mainland China,27.614,115.7221,26/02/2020,934,1,719,Feb-20,0,0,36
4182,Jilin,Mainland China,43.6661,126.1923,26/02/2020,93,1,65,Feb-20,0,0,2
4183,Liaoning,Mainland China,41.2956,122.6085,26/02/2020,121,1,88,Feb-20,0,0,5
4184,Ningxia,Mainland China,37.2692,106.1655,26/02/2020,71,0,65,Feb-20,0,0,4
4185,Qinghai,Mainland China,35.7452,95.9956,26/02/2020,18,0,18,Feb-20,0,0,0
4186,Shaanxi,Mainland China,35.1917,108.8701,26/02/2020,245,1,192,Feb-20,0,0,6
4187,Shandong,Mainland China,36.3427,118.1498,26/02/2020,756,6,377,Feb-20,0,0,22
4188,Shanghai,Mainland China,31.202,121.4491,26/02/2020,337,3,272,Feb-20,1,0,4
4189,Shanxi,Mainland China,37.5777,112.2922,26/02/2020,133,0,104,Feb-20,0,0,6
4190,Sichuan,Mainland China,30.6171,102.7103,26/02/2020,531,3,307,Feb-20,2,0,18
4191,Tianjin,Mainland China,39.3054,117.323,26/02/2020,135,3,96,Feb-20,0,0,5
4192,Tibet,Mainland China,31.6927,88.0924,26/02/2020,1,0,1,Feb-20,0,0,0
4193,Xinjiang,Mainland China,41.1129,85.2401,26/02/2020,76,2,34,Feb-20,0,0,4
4194,Yunnan,Mainland China,24.974,101.487,26/02/2020,174,2,144,Feb-20,0,0,15
4195,Zhejiang,Mainland China,29.1832,120.0934,26/02/2020,1205,1,867,Feb-20,0,0,59
4196,Thailand,Thailand,15,101,26/02/2020,40,0,22,Feb-20,3,0,0
4197,Japan,Japan,36,138,26/02/2020,189,2,22,Feb-20,19,1,0
4198,South Korea,South Korea,36,128,26/02/2020,1261,12,22,Feb-20,284,2,0
4199,Taiwan,Taiwan,23.7,121,26/02/2020,32,1,5,Feb-20,1,0,0
4200,"Seattle, WA",US,47.6062,-122.3321,26/02/2020,1,0,1,Feb-20,0,0,0
4201,"Chicago, IL",US,41.8781,-87.6298,26/02/2020,2,0,2,Feb-20,0,0,0
4202,"Tempe, AZ",US,33.4255,-111.94,26/02/2020,1,0,1,Feb-20,0,0,0
4203,Macau,Macau,22.1667,113.55,26/02/2020,10,0,7,Feb-20,0,0,0
4204,Hong Kong,Hong Kong,22.3,114.2,26/02/2020,91,2,24,Feb-20,7,0,5
4205,Singapore,Singapore,1.2833,103.8333,26/02/2020,93,0,62,Feb-20,2,0,9
4206,Vietnam,Vietnam,16,108,26/02/2020,16,0,16,Feb-20,0,0,0
4207,France,France,47,2,26/02/2020,18,2,11,Feb-20,4,1,0
4208,Nepal,Nepal,28.1667,84.25,26/02/2020,1,0,1,Feb-20,0,0,0
4209,Malaysia,Malaysia,2.5,112.5,26/02/2020,22,0,18,Feb-20,0,0,0
4210,"Toronto, ON",Canada,43.6532,-79.3832,26/02/2020,3,0,2,Feb-20,0,0,0
4211,British Columbia,Canada,49.2827,-123.1207,26/02/2020,7,0,0,Feb-20,0,0,0
4212,"Orange, CA",US,33.7879,-117.8531,26/02/2020,1,0,0,Feb-20,0,0,0
4213,"Los Angeles, CA",US,34.0522,-118.2437,26/02/2020,1,0,0,Feb-20,0,0,0
4214,New South Wales,Australia,-33.8688,151.2093,26/02/2020,4,0,4,Feb-20,0,0,0
4215,Victoria,Australia,-37.8136,144.9631,26/02/2020,4,0,4,Feb-20,0,0,0
4216,Queensland,Australia,-28.0167,153.4,26/02/2020,5,0,1,Feb-20,0,0,0
4217,Cambodia,Cambodia,11.55,104.9167,26/02/2020,1,0,1,Feb-20,0,0,0
4218,Sri Lanka,Sri Lanka,7,81,26/02/2020,1,0,1,Feb-20,0,0,0
4219,Germany,Germany,51,9,26/02/2020,27,0,15,Feb-20,10,0,1
4220,Finland,Finland,64,26,26/02/2020,2,0,1,Feb-20,1,0,0
4221,United Arab Emirates,United Arab Emirates,24,54,26/02/2020,13,0,4,Feb-20,0,0,0
4222,Philippines,Philippines,13,122,26/02/2020,3,1,1,Feb-20,0,0,0
4223,India,India,21,78,26/02/2020,3,0,3,Feb-20,0,0,0
4224,"London, ON",Canada,42.9849,-81.2453,26/02/2020,1,0,1,Feb-20,0,0,0
4225,Italy,Italy,43,12,26/02/2020,453,12,3,Feb-20,131,2,2
4226,UK,UK,55,-3,26/02/2020,13,0,8,Feb-20,0,0,0
4227,Russia,Russia,60,90,26/02/2020,2,0,2,Feb-20,0,0,0
4228,Sweden,Sweden,63,16,26/02/2020,2,0,0,Feb-20,1,0,0
4229,"Santa Clara, CA",US,37.3541,-121.9552,26/02/2020,2,0,1,Feb-20,0,0,0
4230,Spain,Spain,40,-4,26/02/2020,13,0,2,Feb-20,7,0,0
4231,South Australia,Australia,-34.9285,138.6007,26/02/2020,2,0,2,Feb-20,0,0,0
4232,"Boston, MA",US,42.3601,-71.0589,26/02/2020,1,0,0,Feb-20,0,0,0
4233,"San Benito, CA",US,36.5761,-120.9876,26/02/2020,2,0,0,Feb-20,0,0,0
4234,Belgium,Belgium,50.8333,4,26/02/2020,1,0,1,Feb-20,0,0,0
4235,"Madison, WI",US,43.0731,-89.4012,26/02/2020,1,0,0,Feb-20,0,0,0
4236,Diamond Princess cruise ship,Others,35.4437,139.638,26/02/2020,705,4,10,Feb-20,14,1,10
4237,"San Diego County, CA",US,32.7157,-117.1611,26/02/2020,2,0,1,Feb-20,0,0,0
4238,"San Antonio, TX",US,29.4241,-98.4936,26/02/2020,1,0,0,Feb-20,0,0,0
4239,Egypt,Egypt,26,30,26/02/2020,1,0,0,Feb-20,0,0,0
4240,Iran,Iran,32,53,26/02/2020,139,19,49,Feb-20,44,3,49
4241,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,26/02/2020,0,0,0,Feb-20,0,0,0
4242,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,26/02/2020,0,0,0,Feb-20,0,0,0
4243,From Diamond Princess,Australia,35.4437,139.638,26/02/2020,7,0,0,Feb-20,0,0,0
4244,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,26/02/2020,0,0,0,Feb-20,0,0,0
4245,Lebanon,Lebanon,33.8547,35.8623,26/02/2020,2,0,0,Feb-20,1,0,0
4246,"Humboldt County, CA",US,40.745,-123.8695,26/02/2020,1,0,0,Feb-20,0,0,0
4247,"Sacramento County, CA",US,38.4747,-121.3542,26/02/2020,1,0,0,Feb-20,0,0,0
4248,Iraq,Iraq,33,44,26/02/2020,5,0,0,Feb-20,4,0,0
4249,Unassigned Location (From Diamond Princess),US,35.4437,139.638,26/02/2020,42,0,0,Feb-20,6,0,0
4250,Oman,Oman,21,57,26/02/2020,4,0,0,Feb-20,2,0,0
4251,Afghanistan,Afghanistan,33,65,26/02/2020,1,0,0,Feb-20,0,0,0
4252,Bahrain,Bahrain,26.0275,50.55,26/02/2020,33,0,0,Feb-20,10,0,0
4253,Kuwait,Kuwait,29.5,47.75,26/02/2020,26,0,0,Feb-20,15,0,0
4254,Algeria,Algeria,28.0339,1.6596,26/02/2020,1,0,0,Feb-20,0,0,0
4255,Croatia,Croatia,45.1,15.2,26/02/2020,3,0,0,Feb-20,2,0,0
4256,Switzerland,Switzerland,46.8182,8.2275,26/02/2020,1,0,0,Feb-20,0,0,0
4257,Austria,Austria,47.5162,14.5501,26/02/2020,2,0,0,Feb-20,0,0,0
4258,Israel,Israel,31,35,26/02/2020,2,0,0,Feb-20,1,0,0
4259,Pakistan,Pakistan,30.3753,69.3451,26/02/2020,2,0,0,Feb-20,2,0,0
4260,Brazil,Brazil,-14.235,-51.9253,26/02/2020,1,0,0,Feb-20,1,0,0
4261,Georgia,Georgia,42.3154,43.3569,26/02/2020,1,0,0,Feb-20,1,0,0
4262,Greece,Greece,39.0742,21.8243,26/02/2020,1,0,0,Feb-20,1,0,0
4263,North Macedonia,North Macedonia,41.6086,21.7453,26/02/2020,1,0,0,Feb-20,1,0,0
4264,Norway,Norway,60.472,8.4689,26/02/2020,1,0,0,Feb-20,1,0,0
4265,Romania,Romania,45.9432,24.9668,26/02/2020,1,0,0,Feb-20,1,0,0
4266,Denmark,Denmark,56.2639,9.5018,26/02/2020,0,0,0,Feb-20,0,0,0
4267,Estonia,Estonia,58.5953,25.0136,26/02/2020,0,0,0,Feb-20,0,0,0
4268,Netherlands,Netherlands,52.1326,5.2913,26/02/2020,0,0,0,Feb-20,0,0,0
4269,San Marino,San Marino,43.9424,12.4578,26/02/2020,0,0,0,Feb-20,0,0,0
4270,Belarus,Belarus,53.7098,27.9534,26/02/2020,0,0,0,Feb-20,0,0,0
4271," Montreal, QC",Canada,45.5017,-73.5673,26/02/2020,0,0,0,Feb-20,0,0,0
4272,Iceland,Iceland,64.9631,-19.0208,26/02/2020,0,0,0,Feb-20,0,0,0
4273,Lithuania,Lithuania,55.1694,23.8813,26/02/2020,0,0,0,Feb-20,0,0,0
4274,Mexico,Mexico,23.6345,-102.5528,26/02/2020,0,0,0,Feb-20,0,0,0
4275,New Zealand,New Zealand,-40.9006,174.886,26/02/2020,0,0,0,Feb-20,0,0,0
4276,Nigeria,Nigeria,9.082,8.6753,26/02/2020,0,0,0,Feb-20,0,0,0
4277,Western Australia,Australia,-31.9505,115.8605,26/02/2020,0,0,0,Feb-20,0,0,0
4278,Ireland,Ireland,53.1424,-7.6921,26/02/2020,0,0,0,Feb-20,0,0,0
4279,Luxembourg,Luxembourg,49.8153,6.1296,26/02/2020,0,0,0,Feb-20,0,0,0
4280,Monaco,Monaco,43.7333,7.4167,26/02/2020,0,0,0,Feb-20,0,0,0
4281,Qatar,Qatar,25.3548,51.1839,26/02/2020,0,0,0,Feb-20,0,0,0
4282,"Portland, OR",US,45.5051,-122.675,26/02/2020,0,0,0,Feb-20,0,0,0
4283,"Snohomish County, WA",US,48.033,-121.8339,26/02/2020,0,0,0,Feb-20,0,0,0
4284,Anhui,Mainland China,31.8257,117.2264,27/02/2020,989,6,792,Feb-20,0,0,48
4285,Beijing,Mainland China,40.1824,116.4142,27/02/2020,410,5,248,Feb-20,10,1,13
4286,Chongqing,Mainland China,30.0572,107.874,27/02/2020,576,6,401,Feb-20,0,0,17
4287,Fujian,Mainland China,26.0789,117.9874,27/02/2020,296,1,228,Feb-20,2,0,10
4288,Gansu,Mainland China,36.0611,103.8343,27/02/2020,91,2,81,Feb-20,0,0,0
4289,Guangdong,Mainland China,23.3417,113.4244,27/02/2020,1347,7,890,Feb-20,0,0,39
4290,Guangxi,Mainland China,23.8298,108.7881,27/02/2020,252,2,161,Feb-20,0,0,14
4291,Guizhou,Mainland China,26.8154,106.8748,27/02/2020,146,2,112,Feb-20,0,0,8
4292,Hainan,Mainland China,19.1959,109.7453,27/02/2020,168,5,131,Feb-20,0,0,2
4293,Hebei,Mainland China,38.0428,114.5149,27/02/2020,317,6,274,Feb-20,5,0,13
4294,Heilongjiang,Mainland China,47.862,127.7615,27/02/2020,480,13,270,Feb-20,0,1,21
4295,Henan,Mainland China,33.88202,113.614,27/02/2020,1272,20,1068,Feb-20,1,1,35
4296,Hubei,Mainland China,30.9756,112.2707,27/02/2020,65596,2641,23383,Feb-20,409,26,2414
4297,Hunan,Mainland China,27.6104,111.7088,27/02/2020,1017,4,804,Feb-20,1,0,21
4298,Inner Mongolia,Mainland China,44.0935,113.9448,27/02/2020,75,0,43,Feb-20,0,0,5
4299,Jiangsu,Mainland China,32.9711,119.455,27/02/2020,631,0,498,Feb-20,0,0,20
4300,Jiangxi,Mainland China,27.614,115.7221,27/02/2020,934,1,754,Feb-20,0,0,35
4301,Jilin,Mainland China,43.6661,126.1923,27/02/2020,93,1,67,Feb-20,0,0,2
4302,Liaoning,Mainland China,41.2956,122.6085,27/02/2020,121,1,93,Feb-20,0,0,5
4303,Ningxia,Mainland China,37.2692,106.1655,27/02/2020,72,0,68,Feb-20,1,0,3
4304,Qinghai,Mainland China,35.7452,95.9956,27/02/2020,18,0,18,Feb-20,0,0,0
4305,Shaanxi,Mainland China,35.1917,108.8701,27/02/2020,245,1,195,Feb-20,0,0,3
4306,Shandong,Mainland China,36.3427,118.1498,27/02/2020,756,6,387,Feb-20,0,0,10
4307,Shanghai,Mainland China,31.202,121.4491,27/02/2020,337,3,276,Feb-20,0,0,4
4308,Shanxi,Mainland China,37.5777,112.2922,27/02/2020,133,0,107,Feb-20,0,0,3
4309,Sichuan,Mainland China,30.6171,102.7103,27/02/2020,534,3,321,Feb-20,3,0,14
4310,Tianjin,Mainland China,39.3054,117.323,27/02/2020,136,3,102,Feb-20,1,0,6
4311,Tibet,Mainland China,31.6927,88.0924,27/02/2020,1,0,1,Feb-20,0,0,0
4312,Xinjiang,Mainland China,41.1129,85.2401,27/02/2020,76,2,43,Feb-20,0,0,9
4313,Yunnan,Mainland China,24.974,101.487,27/02/2020,174,2,150,Feb-20,0,0,6
4314,Zhejiang,Mainland China,29.1832,120.0934,27/02/2020,1205,1,932,Feb-20,0,0,65
4315,Thailand,Thailand,15,101,27/02/2020,40,0,22,Feb-20,0,0,0
4316,Japan,Japan,36,138,27/02/2020,214,4,22,Feb-20,25,2,0
4317,South Korea,South Korea,36,128,27/02/2020,1766,13,22,Feb-20,505,1,0
4318,Taiwan,Taiwan,23.7,121,27/02/2020,32,1,5,Feb-20,0,0,0
4319,"Seattle, WA",US,47.6062,-122.3321,27/02/2020,1,0,1,Feb-20,0,0,0
4320,"Chicago, IL",US,41.8781,-87.6298,27/02/2020,2,0,2,Feb-20,0,0,0
4321,"Tempe, AZ",US,33.4255,-111.94,27/02/2020,1,0,1,Feb-20,0,0,0
4322,Macau,Macau,22.1667,113.55,27/02/2020,10,0,8,Feb-20,0,0,1
4323,Hong Kong,Hong Kong,22.3,114.2,27/02/2020,92,2,24,Feb-20,1,0,0
4324,Singapore,Singapore,1.2833,103.8333,27/02/2020,93,0,62,Feb-20,0,0,0
4325,Vietnam,Vietnam,16,108,27/02/2020,16,0,16,Feb-20,0,0,0
4326,France,France,47,2,27/02/2020,38,2,11,Feb-20,20,0,0
4327,Nepal,Nepal,28.1667,84.25,27/02/2020,1,0,1,Feb-20,0,0,0
4328,Malaysia,Malaysia,2.5,112.5,27/02/2020,23,0,18,Feb-20,1,0,0
4329,"Toronto, ON",Canada,43.6532,-79.3832,27/02/2020,5,0,2,Feb-20,2,0,0
4330,British Columbia,Canada,49.2827,-123.1207,27/02/2020,7,0,3,Feb-20,0,0,3
4331,"Orange, CA",US,33.7879,-117.8531,27/02/2020,1,0,0,Feb-20,0,0,0
4332,"Los Angeles, CA",US,34.0522,-118.2437,27/02/2020,1,0,0,Feb-20,0,0,0
4333,New South Wales,Australia,-33.8688,151.2093,27/02/2020,4,0,4,Feb-20,0,0,0
4334,Victoria,Australia,-37.8136,144.9631,27/02/2020,4,0,4,Feb-20,0,0,0
4335,Queensland,Australia,-28.0167,153.4,27/02/2020,5,0,1,Feb-20,0,0,0
4336,Cambodia,Cambodia,11.55,104.9167,27/02/2020,1,0,1,Feb-20,0,0,0
4337,Sri Lanka,Sri Lanka,7,81,27/02/2020,1,0,1,Feb-20,0,0,0
4338,Germany,Germany,51,9,27/02/2020,46,0,16,Feb-20,19,0,1
4339,Finland,Finland,64,26,27/02/2020,2,0,1,Feb-20,0,0,0
4340,United Arab Emirates,United Arab Emirates,24,54,27/02/2020,13,0,4,Feb-20,0,0,0
4341,Philippines,Philippines,13,122,27/02/2020,3,1,1,Feb-20,0,0,0
4342,India,India,21,78,27/02/2020,3,0,3,Feb-20,0,0,0
4343,"London, ON",Canada,42.9849,-81.2453,27/02/2020,1,0,1,Feb-20,0,0,0
4344,Italy,Italy,43,12,27/02/2020,655,17,45,Feb-20,202,5,42
4345,UK,UK,55,-3,27/02/2020,15,0,8,Feb-20,2,0,0
4346,Russia,Russia,60,90,27/02/2020,2,0,2,Feb-20,0,0,0
4347,Sweden,Sweden,63,16,27/02/2020,7,0,0,Feb-20,5,0,0
4348,"Santa Clara, CA",US,37.3541,-121.9552,27/02/2020,2,0,1,Feb-20,0,0,0
4349,Spain,Spain,40,-4,27/02/2020,15,0,2,Feb-20,2,0,0
4350,South Australia,Australia,-34.9285,138.6007,27/02/2020,2,0,2,Feb-20,0,0,0
4351,"Boston, MA",US,42.3601,-71.0589,27/02/2020,1,0,0,Feb-20,0,0,0
4352,"San Benito, CA",US,36.5761,-120.9876,27/02/2020,2,0,0,Feb-20,0,0,0
4353,Belgium,Belgium,50.8333,4,27/02/2020,1,0,1,Feb-20,0,0,0
4354,"Madison, WI",US,43.0731,-89.4012,27/02/2020,1,0,0,Feb-20,0,0,0
4355,Diamond Princess cruise ship,Others,35.4437,139.638,27/02/2020,705,4,10,Feb-20,0,0,0
4356,"San Diego County, CA",US,32.7157,-117.1611,27/02/2020,2,0,1,Feb-20,0,0,0
4357,"San Antonio, TX",US,29.4241,-98.4936,27/02/2020,1,0,0,Feb-20,0,0,0
4358,Egypt,Egypt,26,30,27/02/2020,1,0,0,Feb-20,0,0,0
4359,Iran,Iran,32,53,27/02/2020,245,26,49,Feb-20,106,7,0
4360,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,27/02/2020,0,0,0,Feb-20,0,0,0
4361,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,27/02/2020,0,0,0,Feb-20,0,0,0
4362,From Diamond Princess,Australia,35.4437,139.638,27/02/2020,8,0,0,Feb-20,1,0,0
4363,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,27/02/2020,0,0,0,Feb-20,0,0,0
4364,Lebanon,Lebanon,33.8547,35.8623,27/02/2020,2,0,0,Feb-20,0,0,0
4365,"Humboldt County, CA",US,40.745,-123.8695,27/02/2020,1,0,0,Feb-20,0,0,0
4366,"Sacramento County, CA",US,38.4747,-121.3542,27/02/2020,2,0,0,Feb-20,1,0,0
4367,Iraq,Iraq,33,44,27/02/2020,7,0,0,Feb-20,2,0,0
4368,Unassigned Location (From Diamond Princess),US,35.4437,139.638,27/02/2020,42,0,0,Feb-20,0,0,0
4369,Oman,Oman,21,57,27/02/2020,4,0,0,Feb-20,0,0,0
4370,Afghanistan,Afghanistan,33,65,27/02/2020,1,0,0,Feb-20,0,0,0
4371,Bahrain,Bahrain,26.0275,50.55,27/02/2020,33,0,0,Feb-20,0,0,0
4372,Kuwait,Kuwait,29.5,47.75,27/02/2020,43,0,0,Feb-20,17,0,0
4373,Algeria,Algeria,28.0339,1.6596,27/02/2020,1,0,0,Feb-20,0,0,0
4374,Croatia,Croatia,45.1,15.2,27/02/2020,3,0,0,Feb-20,0,0,0
4375,Switzerland,Switzerland,46.8182,8.2275,27/02/2020,8,0,0,Feb-20,7,0,0
4376,Austria,Austria,47.5162,14.5501,27/02/2020,3,0,0,Feb-20,1,0,0
4377,Israel,Israel,31,35,27/02/2020,3,0,1,Feb-20,1,0,1
4378,Pakistan,Pakistan,30.3753,69.3451,27/02/2020,2,0,0,Feb-20,0,0,0
4379,Brazil,Brazil,-14.235,-51.9253,27/02/2020,1,0,0,Feb-20,0,0,0
4380,Georgia,Georgia,42.3154,43.3569,27/02/2020,1,0,0,Feb-20,0,0,0
4381,Greece,Greece,39.0742,21.8243,27/02/2020,3,0,0,Feb-20,2,0,0
4382,North Macedonia,North Macedonia,41.6086,21.7453,27/02/2020,1,0,0,Feb-20,0,0,0
4383,Norway,Norway,60.472,8.4689,27/02/2020,1,0,0,Feb-20,0,0,0
4384,Romania,Romania,45.9432,24.9668,27/02/2020,1,0,0,Feb-20,0,0,0
4385,Denmark,Denmark,56.2639,9.5018,27/02/2020,1,0,0,Feb-20,1,0,0
4386,Estonia,Estonia,58.5953,25.0136,27/02/2020,1,0,0,Feb-20,1,0,0
4387,Netherlands,Netherlands,52.1326,5.2913,27/02/2020,1,0,0,Feb-20,1,0,0
4388,San Marino,San Marino,43.9424,12.4578,27/02/2020,1,0,0,Feb-20,1,0,0
